user_id,cohort_id,educational_status,session_count,approved_projects
6015,530,ACTIVE,7,17
5575,541,ACTIVE,2,
1575,120,ACTIVE,2,
6502,216,ACTIVE,,
6714,66,,6,
6286,228,GRADUATED,,
6416,542,POSTPONED,6,
6517,101,ACTIVE,2,3
5972,469,GRADUATED,39,24
5975,524,GRADUATED,14,27
5422,492,GRADUATED,11,21
6545,61,ACTIVE,1,
6161,101,,11,
6088,585,DROPPED,1,
6523,210,GRADUATED,4,3
5578,66,,4,
5682,403,DROPPED,3,
5806,495,ACTIVE,15,
6087,541,ACTIVE,57,
6129,525,POSTPONED,,6
6508,216,ACTIVE,,
4867,456,GRADUATED,29,24
6555,210,GRADUATED,,3
6609,66,,,
6189,541,ACTIVE,3,
4268,61,ACTIVE,16,
6120,101,ACTIVE,7,3
6520,210,GRADUATED,,3
6158,541,ACTIVE,6,
5905,515,ACTIVE,,19
5883,483,ACTIVE,17,2
5790,507,GRADUATED,20,26
5127,385,GRADUATED,23,21
7094,210,,,
6700,210,,,3
5779,516,ACTIVE,,14
6690,526,DROPPED,,
6694,210,GRADUATED,,2
6010,521,SUSPENDED,,7
6552,584,POSTPONED,,
6556,532,ACTIVE,,
4579,541,ACTIVE,6,
6942,541,ACTIVE,,
6622,210,GRADUATED,,3
5053,494,ACTIVE,9,
6019,403,ACTIVE,9,25
6820,542,ACTIVE,,
5998,402,GRADUATED,10,23
6380,66,,,
6423,541,ACTIVE,2,
6832,590,ACTIVE,,7
5846,541,ACTIVE,10,
5690,516,ACTIVE,,20
5909,516,ACTIVE,,16
5785,515,ACTIVE,,17
6667,541,ACTIVE,,
6359,210,GRADUATED,,2
6283,210,GRADUATED,29,
5875,469,ACTIVE,4,23
3977,217,GRADUATED,6,
131,544,ACTIVE,2,
6353,512,ACTIVE,,
4983,541,ACTIVE,5,
6703,542,,1,
5454,458,POSTPONED,,7
6672,210,GRADUATED,2,3
6292,210,DROPPED,,
6278,228,ACTIVE,4,
6669,512,,,
6105,494,ACTIVE,9,3
5495,396,ACTIVE,3,16
6159,228,ACTIVE,7,
5924,521,POSTPONED,7,12
5855,401,DROPPED,5,
6290,217,,,
6943,541,ACTIVE,,
1905,177,ACTIVE,,
5875,494,ACTIVE,4,
6245,228,ACTIVE,19,
6355,210,,,
5851,541,ACTIVE,11,
4886,451,GRADUATED,3,29
5823,514,GRADUATED,14,27
6383,543,,3,
4271,542,ACTIVE,,
6503,210,GRADUATED,,3
6670,542,GRADUATED,,
5884,541,ACTIVE,,
6014,469,GRADUATED,14,24
6527,210,GRADUATED,,3
5809,514,GRADUATED,10,27
6340,407,ACTIVE,12,14
6220,550,ACTIVE,,17
6417,210,GRADUATED,3,3
6671,101,,,
5538,493,GRADUATED,12,27
6775,101,,,
2118,101,ACTIVE,,1
5556,499,GRADUATED,34,27
6078,525,POSTPONED,,2
6251,210,GRADUATED,13,3
6299,101,,58,
5796,400,GRADUATED,9,25
5976,402,POSTPONED,2,
5837,514,GRADUATED,2,27
5705,399,GRADUATED,17,25
5839,508,ACTIVE,,17
6595,543,,,
6356,210,,,
5081,521,POSTPONED,,2
5932,515,ACTIVE,,16
5880,483,ACTIVE,22,
6195,210,GRADUATED,2,3
6164,404,DROPPED,,
6617,512,ACTIVE,,
606,544,ACTIVE,1,
5845,514,GRADUATED,1,26
6676,512,,,
5923,401,POSTPONED,2,3
6570,210,,,
6207,473,ACTIVE,4,6
6162,210,GRADUATED,2,2
6313,61,ACTIVE,,
6596,543,,,
4834,355,ACTIVE,,19
6382,542,,,
6267,210,GRADUATED,,3
5872,537,ACTIVE,,5
6066,210,GRADUATED,,2
6080,470,DROPPED,,12
6542,526,ACTIVE,,
6689,101,ACTIVE,3,
5454,101,,,
5888,515,ACTIVE,,19
5564,210,GRADUATED,1,2
6519,210,GRADUATED,1,3
5450,450,GRADUATED,2,25
6342,210,,,
6024,470,ACTIVE,2,21
6256,210,GRADUATED,16,3
6020,469,GRADUATED,11,22
6202,536,ACTIVE,,17
5994,217,DROPPED,1,
6597,543,,,
5626,101,ACTIVE,10,3
6147,585,ACTIVE,2,21
6347,541,ACTIVE,,
6343,61,ACTIVE,,
6215,550,ACTIVE,,22
5934,536,GRADUATED,3,32
6384,228,GRADUATED,,
6127,210,GRADUATED,7,3
6156,101,,6,
1489,544,ACTIVE,,
5635,493,GRADUATED,133,27
5818,541,ACTIVE,12,
6385,66,,8,
5807,383,GRADUATED,1,26
5857,514,GRADUATED,12,26
6100,530,ACTIVE,53,24
6400,541,ACTIVE,,
5899,524,ACTIVE,5,23
6319,474,ACTIVE,,
5953,101,ACTIVE,7,3
5979,541,ACTIVE,26,
6005,403,ACTIVE,3,23
5694,493,GRADUATED,27,27
5863,383,GRADUATED,22,18
6324,539,ACTIVE,2,20
5904,383,GRADUATED,12,23
7114,228,ACTIVE,,
6568,542,DROPPED,,
5520,508,GRADUATED,7,31
5016,456,GRADUATED,19,24
6530,406,ACTIVE,21,19
6092,533,ACTIVE,23,26
5937,524,GRADUATED,14,27
6556,380,,,
5832,514,GRADUATED,1,27
6528,587,ACTIVE,2,10
5818,493,GRADUATED,12,27
6115,228,ACTIVE,3,
5946,508,GRADUATED,9,31
6686,541,ACTIVE,,
6490,512,ACTIVE,1,
6578,210,GRADUATED,,3
6024,210,GRADUATED,2,3
6557,66,,4,
5787,515,ACTIVE,,17
6062,509,ACTIVE,20,16
6386,542,,,
6401,406,ACTIVE,54,18
6594,543,ACTIVE,,
5024,356,ACTIVE,8,9
5954,518,GRADUATED,6,26
6289,228,ACTIVE,,
5772,490,ACTIVE,12,3
6531,101,ACTIVE,2,
6154,404,POSTPONED,1,3
6600,543,,,
6409,210,GRADUATED,1,3
6066,471,POSTPONED,,10
6324,228,ACTIVE,2,
4265,515,ACTIVE,,18
6535,541,ACTIVE,,
6330,541,ACTIVE,3,
5838,483,ACTIVE,34,3
6234,101,ACTIVE,2,3
6360,210,,,
5872,217,ACTIVE,,
6240,210,GRADUATED,,3
6217,210,,,3
5782,516,ACTIVE,,19
6601,543,,,
6537,101,ACTIVE,10,3
6301,66,,,
6361,210,,,
5574,541,ACTIVE,6,
6412,539,ACTIVE,5,19
6602,543,,,
6226,61,,2,
6302,61,ACTIVE,,
6272,210,GRADUATED,,3
5873,521,GRADUATED,4,27
6913,101,,,
5576,467,GRADUATED,2,26
6326,101,ACTIVE,3,3
5719,483,ACTIVE,5,
6603,542,,,
6261,210,GRADUATED,25,2
5962,469,GRADUATED,,25
6635,541,ACTIVE,3,
7112,210,,,
5700,453,GRADUATED,7,25
6604,543,,,
6029,521,POSTPONED,1,13
5836,514,GRADUATED,49,26
5695,508,GRADUATED,4,31
5550,465,GRADUATED,7,25
6548,66,,,
6082,483,ACTIVE,22,
6487,210,DROPPED,,3
131,486,POSTPONED,2,
4663,356,ACTIVE,14,20
6185,525,POSTPONED,,15
5806,494,ACTIVE,15,3
6560,66,,,
6244,210,GRADUATED,,3
6605,217,DROPPED,,
5854,401,GRADUATED,51,24
3726,191,GRADUATED,,28
5833,514,GRADUATED,5,27
6390,595,ACTIVE,1,6
6526,61,ACTIVE,10,
131,230,ACTIVE,2,
5926,402,GRADUATED,9,22
5922,524,GRADUATED,9,25
6255,61,,36,
6404,210,ACTIVE,,
7113,542,,,
6606,543,,,
6291,101,ACTIVE,,3
6749,541,ACTIVE,,
6258,210,GRADUATED,5,3
6605,543,ACTIVE,,
5462,541,ACTIVE,7,
5634,467,GRADUATED,4,26
6833,61,ACTIVE,1,
6750,542,,,
6405,210,DROPPED,,1
6835,542,,,
6574,61,ACTIVE,1,
6563,210,ACTIVE,14,3
5323,387,ACTIVE,1,14
5805,514,GRADUATED,3,27
6096,533,ACTIVE,8,26
5901,401,POSTPONED,42,13
6325,228,ACTIVE,,
6654,512,,,
6256,471,ACTIVE,16,26
6229,101,ACTIVE,1,3
6554,548,ACTIVE,,4
5984,530,ACTIVE,8,21
6123,217,ACTIVE,,
5687,506,GRADUATED,,27
5986,101,ACTIVE,2,3
5862,541,ACTIVE,,
5959,494,ACTIVE,30,4
6344,210,GRADUATED,3,3
6192,403,ACTIVE,1,
6180,525,ACTIVE,3,18
6495,61,ACTIVE,6,
5853,383,GRADUATED,24,27
6362,210,GRADUATED,1,3
6564,61,ACTIVE,,
6752,541,ACTIVE,,
6629,210,DROPPED,,
5880,407,POSTPONED,22,
5533,453,GRADUATED,3,25
6449,66,,1,
6425,61,ACTIVE,1,
6761,541,ACTIVE,,
6629,541,ACTIVE,,
6501,101,ACTIVE,1,3
4997,512,ACTIVE,1,
6256,494,ACTIVE,16,
6401,61,ACTIVE,54,
6245,539,ACTIVE,19,26
5931,383,GRADUATED,22,25
5820,383,GRADUATED,3,23
5627,453,GRADUATED,8,25
6536,101,,,
6496,541,ACTIVE,10,
6101,533,ACTIVE,27,26
6518,210,,4,2
5089,541,ACTIVE,13,
6082,541,ACTIVE,22,
5869,518,ACTIVE,,13
6241,210,GRADUATED,,3
6838,210,DROPPED,,
6914,210,,,1
6021,530,ACTIVE,24,20
6506,216,ACTIVE,,
5697,484,ACTIVE,13,
6291,547,ACTIVE,,20
6607,541,ACTIVE,,
6917,513,,1,
6830,210,ACTIVE,,3
6130,533,ACTIVE,19,26
6290,536,POSTPONED,,1
6107,470,ACTIVE,12,17
6918,541,ACTIVE,,
6172,406,POSTPONED,2,4
5900,515,ACTIVE,,16
6354,228,ACTIVE,1,
6674,228,ACTIVE,,
5676,489,GRADUATED,2,26
5654,492,GRADUATED,13,25
6436,210,GRADUATED,,3
6335,61,ACTIVE,4,
6840,210,DROPPED,,
6919,228,,,
4263,541,ACTIVE,9,
6120,541,ACTIVE,7,
6449,541,ACTIVE,1,
5222,541,ACTIVE,5,
6132,470,GRADUATED,1,26
6421,101,ACTIVE,1,1
5979,533,ACTIVE,26,22
6244,550,ACTIVE,,20
6516,406,DROPPED,,
6684,228,,1,
5459,519,ACTIVE,22,
6961,541,ACTIVE,,
6522,541,ACTIVE,,
5697,399,GRADUATED,13,21
6138,533,ACTIVE,3,27
5679,399,GRADUATED,6,24
6565,540,POSTPONED,,
6122,533,ACTIVE,11,26
5404,519,ACTIVE,7,
6609,551,ACTIVE,,19
6540,541,ACTIVE,,
6367,406,DROPPED,2,
6135,525,DROPPED,,12
6026,404,POSTPONED,25,17
7108,210,,,
6776,66,,,
901,95,GRADUATED,,
6649,407,ACTIVE,9,16
6633,474,ACTIVE,,5
6190,510,ACTIVE,,9
6659,542,,,
5236,453,GRADUATED,8,25
5929,533,ACTIVE,1,16
6656,210,,,2
6323,540,ACTIVE,,
5412,541,ACTIVE,15,
5825,509,GRADUATED,2,26
5711,541,ACTIVE,,
6523,541,ACTIVE,4,
6547,541,ACTIVE,,
5432,541,ACTIVE,,
6906,101,,,
6546,61,ACTIVE,,
6314,228,ACTIVE,9,
6496,210,GRADUATED,10,1
6023,533,ACTIVE,18,23
6841,542,,,
6274,510,ACTIVE,,8
6348,472,ACTIVE,10,16
6684,592,ACTIVE,1,
6541,541,ACTIVE,,
5992,530,GRADUATED,17,27
6800,210,DROPPED,,
5688,453,GRADUATED,8,25
6165,404,ACTIVE,57,25
6558,588,ACTIVE,4,19
5960,483,ACTIVE,21,4
6511,406,ACTIVE,15,14
6145,470,GRADUATED,10,26
6702,101,ACTIVE,4,3
6319,472,POSTPONED,,
6754,210,DROPPED,,
5970,507,GRADUATED,2,26
5646,493,ACTIVE,7,9
6428,101,ACTIVE,,3
5542,492,GRADUATED,13,26
6743,541,ACTIVE,,
5680,514,GRADUATED,2,27
6304,472,POSTPONED,,
6153,510,ACTIVE,,16
5672,406,ACTIVE,8,5
6515,541,ACTIVE,,
5720,493,GRADUATED,16,27
5280,524,ACTIVE,22,7
6006,402,POSTPONED,20,1
6682,542,,,
6566,101,ACTIVE,,3
6449,551,DROPPED,1,
6922,210,DROPPED,,
6548,551,ACTIVE,,9
6526,406,DROPPED,10,4
5916,507,GRADUATED,3,26
5510,66,,5,
5871,470,ACTIVE,15,14
6330,547,ACTIVE,3,10
6756,210,DROPPED,,
6277,535,POSTPONED,1,
6777,61,ACTIVE,,
5803,509,ACTIVE,,7
6383,536,ACTIVE,3,15
6779,228,,3,
6842,542,,,
6346,546,ACTIVE,,11
6560,551,ACTIVE,,1
5933,524,GRADUATED,2,25
6180,490,ACTIVE,3,
5378,541,ACTIVE,1,
5552,383,GRADUATED,12,24
6510,472,DROPPED,,6
6325,539,ACTIVE,,20
5804,535,ACTIVE,9,9
6586,551,ACTIVE,,18
6608,551,POSTPONED,,
6559,61,ACTIVE,8,
6156,534,ACTIVE,6,23
6487,472,DROPPED,,
7045,210,,,
6252,210,,,3
6843,210,DROPPED,,1
6243,210,GRADUATED,,3
6791,210,,,3
5903,401,GRADUATED,23,24
6907,541,ACTIVE,,
6724,512,,,
5750,506,GRADUATED,6,24
5578,467,POSTPONED,4,10
6673,541,ACTIVE,,
6161,534,ACTIVE,11,11
6619,101,ACTIVE,2,3
6620,101,,,
6908,210,DROPPED,,
4554,301,DROPPED,,
6780,210,,,3
5433,541,ACTIVE,6,
6572,210,,3,1
6209,550,ACTIVE,,21
6304,474,ACTIVE,,1
6660,542,,,
6909,210,DROPPED,,
5112,551,POSTPONED,,
6835,541,ACTIVE,,
5707,492,GRADUATED,12,23
6019,483,ACTIVE,9,3
5081,551,POSTPONED,,
3601,273,GRADUATED,48,16
6146,538,ACTIVE,2,21
6865,541,ACTIVE,,
6241,550,ACTIVE,,21
6100,519,ACTIVE,53,
6991,347,,,
7107,544,,,
6225,550,ACTIVE,,19
5889,66,,,
6666,542,DROPPED,,
6565,512,,,
6100,520,ACTIVE,53,
6358,597,ACTIVE,,15
6581,541,ACTIVE,,
6077,525,ACTIVE,2,23
6067,470,ACTIVE,2,25
6172,408,ACTIVE,2,
6225,210,GRADUATED,,3
6019,484,ACTIVE,9,
6352,547,ACTIVE,,11
5999,490,ACTIVE,7,4
6297,534,ACTIVE,13,21
5684,228,GRADUATED,,
6183,483,ACTIVE,52,
6974,61,ACTIVE,,
6937,210,,,3
6656,474,ACTIVE,,7
5658,493,GRADUATED,16,27
6148,534,ACTIVE,9,20
5378,594,ACTIVE,1,
6111,538,ACTIVE,4,17
6702,589,ACTIVE,4,12
6368,587,ACTIVE,10,19
6536,587,ACTIVE,,19
6929,210,,,1
5691,489,POSTPONED,,
6226,405,ACTIVE,2,18
6621,512,,,
6645,61,ACTIVE,,
6288,534,ACTIVE,35,24
6567,210,,,
6420,228,ACTIVE,,
5965,402,GRADUATED,88,20
5547,493,GRADUATED,47,27
5985,483,ACTIVE,6,
6026,405,ACTIVE,25,19
5986,585,ACTIVE,2,8
5512,453,GRADUATED,45,25
5772,496,GRADUATED,12,28
6020,494,GRADUATED,11,4
6682,594,ACTIVE,,7
6179,540,ACTIVE,1,4
6447,584,ACTIVE,,12
5199,525,POSTPONED,6,11
6679,210,ACTIVE,,3
6850,541,ACTIVE,,
5484,490,ACTIVE,6,2
6719,595,ACTIVE,,2
6118,404,ACTIVE,29,19
6116,404,ACTIVE,,18
6799,210,DROPPED,,
6790,210,GRADUATED,,3
6571,210,GRADUATED,,2
5866,541,ACTIVE,17,
6946,347,,,
5117,486,GRADUATED,9,25
6855,210,,,3
7046,210,DROPPED,,
6181,404,ACTIVE,1,18
6866,101,,2,
7065,61,ACTIVE,6,
6279,541,ACTIVE,3,
6434,472,ACTIVE,7,18
6964,61,,,
5726,496,GRADUATED,11,29
7047,210,DROPPED,,
6184,547,ACTIVE,1,10
6315,588,ACTIVE,5,15
5960,402,GRADUATED,21,19
6844,210,,,2
6443,584,ACTIVE,,16
6492,584,ACTIVE,,19
6195,471,ACTIVE,2,26
5918,536,GRADUATED,1,32
5834,541,ACTIVE,7,
6655,590,ACTIVE,1,4
6315,228,ACTIVE,5,
6095,585,ACTIVE,,24
5819,526,ACTIVE,,
4671,526,ACTIVE,,
6636,527,ACTIVE,,2
5925,383,ACTIVE,,19
7063,512,ACTIVE,,
6818,61,ACTIVE,2,
6074,530,ACTIVE,6,24
6785,210,DROPPED,,1
4605,282,GRADUATED,55,25
6939,541,ACTIVE,,
6311,585,ACTIVE,15,22
3933,541,ACTIVE,,
7048,210,DROPPED,,
6096,541,ACTIVE,8,
6014,495,ACTIVE,14,
6299,534,ACTIVE,58,21
6149,404,ACTIVE,9,9
5834,490,ACTIVE,7,
7049,210,DROPPED,,
6370,546,ACTIVE,1,16
6210,550,ACTIVE,,20
6635,473,ACTIVE,3,18
5866,519,ACTIVE,17,
6849,590,ACTIVE,1,4
6158,519,ACTIVE,6,
4538,490,ACTIVE,4,
7050,210,DROPPED,,
6911,542,,,
6498,548,ACTIVE,,6
6503,472,ACTIVE,,21
6305,547,ACTIVE,1,18
6436,472,ACTIVE,,23
6414,587,ACTIVE,,18
7145,61,,,
6280,597,ACTIVE,2,15
6550,584,ACTIVE,,12
6903,634,ACTIVE,3,1
7051,210,DROPPED,,
5753,499,GRADUATED,26,27
6110,519,ACTIVE,10,
6759,101,,,
7081,61,DROPPED,,
6847,210,ACTIVE,,3
5468,538,DROPPED,,
7052,210,DROPPED,,
6429,101,GRADUATED,,3
6094,519,ACTIVE,1,
6307,405,ACTIVE,2,17
6501,587,ACTIVE,1,19
6248,540,ACTIVE,1,7
7072,210,,,
6084,519,ACTIVE,13,
6636,526,ACTIVE,,
6912,512,,,
6599,589,ACTIVE,1,12
6672,473,ACTIVE,2,16
6266,550,ACTIVE,,17
6661,537,ACTIVE,1,14
6308,585,ACTIVE,21,24
6671,541,ACTIVE,,
6421,587,ACTIVE,1,15
5678,519,ACTIVE,8,
6916,101,,1,
6428,541,ACTIVE,,
6761,210,DROPPED,,1
6120,585,ACTIVE,7,23
6092,519,ACTIVE,23,
6938,634,ACTIVE,1,
5977,484,ACTIVE,13,
7075,210,,,
6637,541,ACTIVE,,
6650,210,DROPPED,,2
6314,539,ACTIVE,9,18
5538,519,ACTIVE,12,
6096,519,ACTIVE,8,
5114,541,ACTIVE,8,
6381,405,ACTIVE,4,25
1495,108,ACTIVE,,16
6699,61,ACTIVE,3,
6848,61,ACTIVE,,
6249,539,DROPPED,,14
5635,519,ACTIVE,133,
6101,519,ACTIVE,27,
6144,101,GRADUATED,12,
6921,61,ACTIVE,,
6664,210,ACTIVE,1,1
6925,210,,,1
7076,61,ACTIVE,,
6559,406,ACTIVE,8,20
7144,544,ACTIVE,,
6152,526,ACTIVE,2,
6130,519,ACTIVE,19,
5694,519,ACTIVE,27,
5345,546,ACTIVE,13,17
6510,210,DROPPED,,2
6254,405,ACTIVE,3,18
5818,519,ACTIVE,12,
5715,493,ACTIVE,39,7
5496,499,GRADUATED,28,27
6665,407,ACTIVE,2,15
6805,210,DROPPED,,3
5979,519,ACTIVE,26,
5646,519,ACTIVE,7,
6084,101,GRADUATED,13,
6178,525,ACTIVE,,15
6832,101,,,
6138,519,ACTIVE,3,
6587,589,ACTIVE,,1
6520,473,ACTIVE,,15
5786,486,GRADUATED,75,25
5552,495,ACTIVE,12,
5720,519,ACTIVE,16,
6122,519,ACTIVE,11,
6542,527,ACTIVE,,1
5691,588,ACTIVE,,14
5658,519,ACTIVE,16,
6279,585,ACTIVE,3,21
6762,541,ACTIVE,,
5929,101,GRADUATED,1,
6678,589,DROPPED,,
6218,597,ACTIVE,,14
6660,537,POSTPONED,,
5929,519,ACTIVE,1,
6517,587,ACTIVE,2,19
5547,519,ACTIVE,47,
6637,542,,,
6023,519,ACTIVE,18,
4671,527,ACTIVE,,3
7070,101,ACTIVE,,
6280,210,GRADUATED,2,3
5454,589,ACTIVE,,
5715,519,ACTIVE,39,
5699,486,GRADUATED,5,25
6783,210,ACTIVE,,2
5819,527,POSTPONED,,
4407,541,ACTIVE,7,
6977,347,,,
6416,535,ACTIVE,6,16
6234,547,ACTIVE,2,14
4835,541,ACTIVE,78,
5758,519,ACTIVE,1,
6023,520,ACTIVE,18,
6133,585,ACTIVE,64,23
6758,210,DROPPED,,2
5221,386,ACTIVE,61,20
6850,210,DROPPED,,3
6851,210,DROPPED,,
5412,519,ACTIVE,15,
5712,484,ACTIVE,43,
6632,589,ACTIVE,4,2
5929,520,ACTIVE,1,
6580,542,DROPPED,,
6723,542,,1,
6229,585,ACTIVE,1,18
6784,541,ACTIVE,,
6451,405,ACTIVE,1,20
6905,61,ACTIVE,1,
6616,101,ACTIVE,,1
5795,490,ACTIVE,2,
5496,519,ACTIVE,28,
6122,520,ACTIVE,11,
6373,101,GRADUATED,3,3
5328,542,ACTIVE,,
6079,483,ACTIVE,221,
6138,520,ACTIVE,3,
6809,61,ACTIVE,3,
5383,546,ACTIVE,2,17
6368,101,GRADUATED,10,3
6831,210,,,3
6593,588,ACTIVE,,17
5556,519,ACTIVE,34,
6064,518,GRADUATED,5,27
5753,519,ACTIVE,26,
6849,101,ACTIVE,1,1
6106,470,ACTIVE,8,21
6786,210,DROPPED,,
6122,101,GRADUATED,11,
5979,520,ACTIVE,26,
887,541,ACTIVE,,
6328,546,ACTIVE,,17
6513,584,ACTIVE,,14
6706,210,ACTIVE,,2
6264,210,GRADUATED,11,3
6130,520,ACTIVE,19,
5404,458,ACTIVE,7,20
6853,210,ACTIVE,,2
6387,101,,2,
6787,210,DROPPED,,
5939,405,ACTIVE,19,18
5056,519,ACTIVE,19,
5111,466,ACTIVE,9,
5421,520,ACTIVE,5,
4989,519,ACTIVE,1,
6193,537,ACTIVE,,
6198,535,ACTIVE,8,16
5504,509,POSTPONED,,10
6755,210,DROPPED,,2
6101,520,ACTIVE,27,
7149,210,,,
6913,634,ACTIVE,,
5519,519,ACTIVE,16,
6698,61,ACTIVE,,
6224,217,GRADUATED,,
5880,408,POSTPONED,22,
6938,101,ACTIVE,1,
4835,358,POSTPONED,78,11
6096,520,ACTIVE,8,
7003,101,,,
6668,101,ACTIVE,,3
6127,471,POSTPONED,7,21
6127,541,ACTIVE,7,
6092,520,ACTIVE,23,
5566,519,ACTIVE,13,
6246,546,ACTIVE,3,18
6730,101,,,
6086,483,ACTIVE,2,
5089,519,ACTIVE,13,
6493,548,ACTIVE,,15
6353,540,ACTIVE,,7
6084,520,ACTIVE,13,
6334,408,ACTIVE,2,6
6725,513,ACTIVE,1,
5449,519,ACTIVE,77,
5850,496,ACTIVE,,11
6924,228,,3,
6701,228,ACTIVE,,
6094,520,ACTIVE,1,
7102,210,,,1
6425,406,ACTIVE,1,22
6385,490,ACTIVE,8,
6427,588,ACTIVE,1,18
5728,507,POSTPONED,10,13
5418,519,ACTIVE,,
6537,587,ACTIVE,10,19
7138,61,ACTIVE,,
6110,520,ACTIVE,10,
6828,61,ACTIVE,6,
6158,520,ACTIVE,6,
6692,591,ACTIVE,,
5582,519,ACTIVE,8,
6444,548,ACTIVE,,16
6762,210,DROPPED,,
6724,541,ACTIVE,,
5693,519,ACTIVE,3,
6271,101,ACTIVE,,3
5866,520,ACTIVE,17,
253,20,GRADUATED,,
6716,542,,,
6507,548,ACTIVE,,19
7142,61,,,
6699,407,POSTPONED,3,
5619,486,ACTIVE,20,11
6000,470,GRADUATED,7,27
6989,512,ACTIVE,,
6496,597,ACTIVE,10,11
5413,519,ACTIVE,68,
7150,541,ACTIVE,,
5019,519,ACTIVE,11,
6499,544,ACTIVE,,
5938,404,ACTIVE,3,24
5620,491,ACTIVE,6,
7060,512,ACTIVE,,
6948,101,ACTIVE,,
7030,101,ACTIVE,1,1
5959,469,GRADUATED,30,24
5680,519,ACTIVE,2,
6285,472,POSTPONED,2,9
6419,472,ACTIVE,4,19
6823,210,,,3
6928,513,,2,
7064,101,ACTIVE,,
5651,472,ACTIVE,1,21
5702,486,POSTPONED,40,17
6630,66,,,
6696,541,ACTIVE,,
6995,636,ACTIVE,,
6649,483,ACTIVE,9,
5833,519,ACTIVE,5,
6796,210,SUSPENDED,,3
6272,550,ACTIVE,,18
6644,61,ACTIVE,5,
6515,210,GRADUATED,,3
6527,473,ACTIVE,,11
6733,541,ACTIVE,,
5805,519,ACTIVE,3,
6141,210,ACTIVE,7,2
5872,536,POSTPONED,,6
6962,541,ACTIVE,,
5281,636,ACTIVE,,
6852,635,ACTIVE,,4
5717,210,ACTIVE,,
6181,483,ACTIVE,1,
6172,404,POSTPONED,2,5
6599,101,ACTIVE,1,3
5844,519,ACTIVE,6,
6407,546,POSTPONED,,8
6949,210,DROPPED,,
6966,101,,,
5393,519,ACTIVE,17,
6073,405,ACTIVE,10,16
6957,636,ACTIVE,,
6009,521,POSTPONED,,6
5555,101,ACTIVE,,3
5846,519,ACTIVE,10,
6708,542,,,
6429,587,ACTIVE,,17
6792,210,DROPPED,,
6544,636,ACTIVE,,
5711,589,ACTIVE,,11
6962,101,ACTIVE,,
3473,407,DROPPED,,
6967,634,ACTIVE,,3
6757,101,,3,
6544,544,,,
6793,210,DROPPED,,1
5843,519,ACTIVE,,
5393,461,GRADUATED,17,25
6335,406,ACTIVE,4,20
6287,494,ACTIVE,2,
5823,519,ACTIVE,14,
6544,541,ACTIVE,,
6967,541,ACTIVE,,
6213,550,ACTIVE,,22
6794,635,ACTIVE,,10
6154,406,ACTIVE,1,18
6282,210,GRADUATED,,3
5809,519,ACTIVE,10,
6077,490,ACTIVE,2,
828,61,ACTIVE,,
6555,473,ACTIVE,,17
6680,634,ACTIVE,,4
6431,540,ACTIVE,2,8
5837,519,ACTIVE,2,
6995,544,,,
6681,210,ACTIVE,2,3
6665,61,ACTIVE,2,
5437,494,ACTIVE,4,
6753,210,,,3
7071,101,,,
5372,216,ACTIVE,,
6557,551,POSTPONED,4,6
6788,635,ACTIVE,,7
5877,541,ACTIVE,9,
6578,473,ACTIVE,,14
6764,210,,,3
6789,635,ACTIVE,,10
5845,519,ACTIVE,1,
5639,471,ACTIVE,55,17
6960,537,ACTIVE,,
5510,546,ACTIVE,5,11
6195,494,ACTIVE,2,
6197,546,ACTIVE,1,17
5857,519,ACTIVE,12,
6183,404,ACTIVE,52,24
5999,491,ACTIVE,7,
6003,483,ACTIVE,20,
5482,510,ACTIVE,1,
6107,210,ACTIVE,12,3
5801,496,ACTIVE,,19
6791,635,ACTIVE,,13
5832,519,ACTIVE,1,
3992,61,ACTIVE,,
5836,519,ACTIVE,49,
6747,228,,3,
6440,535,ACTIVE,7,11
5413,499,ACTIVE,68,15
6269,597,ACTIVE,4,15
6189,490,ACTIVE,3,
6329,472,ACTIVE,8,16
5810,519,ACTIVE,15,
6846,210,,1,3
6774,210,,,2
6863,210,,,
6967,101,ACTIVE,,3
6258,550,ACTIVE,5,18
6642,61,ACTIVE,1,
6622,473,ACTIVE,,16
5704,519,ACTIVE,10,
6845,635,ACTIVE,,12
6857,210,,,1
6951,210,,,
6643,594,ACTIVE,,7
6858,542,,,
5958,519,ACTIVE,3,
5564,473,ACTIVE,1,9
5939,483,ACTIVE,19,
6680,101,GRADUATED,,
5980,519,ACTIVE,,
6099,210,ACTIVE,,1
6495,406,ACTIVE,6,15
6572,474,ACTIVE,3,3
6948,634,POSTPONED,,
6251,541,ACTIVE,13,
5864,519,ACTIVE,5,
6339,406,ACTIVE,,19
6743,474,ACTIVE,,6
7024,541,ACTIVE,,
7053,512,,,
6942,101,ACTIVE,,
6809,408,ACTIVE,3,7
6722,541,ACTIVE,,
6952,541,ACTIVE,,
6795,210,DROPPED,,
6121,525,POSTPONED,,3
5842,519,ACTIVE,5,
7021,541,ACTIVE,,
6903,101,,3,
5975,519,ACTIVE,14,
6992,541,ACTIVE,,
6714,210,ACTIVE,6,2
6104,101,GRADUATED,,
6700,474,ACTIVE,,1
6515,473,ACTIVE,,18
6141,474,ACTIVE,7,4
7057,61,ACTIVE,1,
6728,512,,,
5899,519,ACTIVE,5,
6726,101,,,
6287,471,ACTIVE,2,25
6370,490,ACTIVE,1,
6299,541,ACTIVE,58,
